Dataset,Image,Preprocessing,Model,IoU,Dice
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,kmeans,UNet,0.17220029554251284,0.293806947835337
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,kmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,kmeans,ResNet34,0.005356311131809336,0.010655547834139144
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,kmeans,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,kmeans,PSPNet,0.18764073054787742,0.31598904571303443
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,mbkmeans,UNet,0.15105746501262451,0.2624672870019878
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,mbkmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,mbkmeans,ResNet34,0.000582512960913041,0.0011643476742148428
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,mbkmeans,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9571).png,mbkmeans,PSPNet,0.20001116237531627,0.3333488364881737
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,kmeans,UNet,0.2991395536433951,0.4605195073992903
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,kmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,kmeans,ResNet34,0.0021389999298681048,0.004268868749779814
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,kmeans,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,kmeans,PSPNet,0.2729452111808026,0.4288404697757803
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,mbkmeans,UNet,0.26846846846841754,0.42329545454539125
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,mbkmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,mbkmeans,ResNet34,0.0003018021902214789,0.0006034222662813657
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,mbkmeans,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8377).png,mbkmeans,PSPNet,0.29368216651057705,0.45402522213430535
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,kmeans,UNet,0.3544649475285073,0.5234021717214604
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,kmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,kmeans,ResNet34,0.03793129145240408,0.07309017805856077
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,kmeans,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,kmeans,PSPNet,0.3418372893639533,0.5095063195418995
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,mbkmeans,UNet,0.35425973355563084,0.5231784195864942
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,mbkmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,mbkmeans,ResNet34,0.05566300606456133,0.10545601341486649
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,mbkmeans,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9045).png,mbkmeans,PSPNet,0.3392997675652301,0.5066823362211995
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,watershed,UNet,0.04491240333782825,0.08596395869043527
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,watershed,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,watershed,ResNet34,0.24760166840452358,0.39692423419273754
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,watershed,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,watershed,FPN,0.016738687726609677,0.032926233512441165
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,watershed,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,grabcut,UNet,0.0057261275017692495,0.01138705129594871
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,grabcut,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,grabcut,ResNet34,0.2487913099896924,0.39845137934495384
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,grabcut,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,grabcut,FPN,0.00120730419035102,0.002411696729135099
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,grabcut,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,region_grow,UNet,0.007610951863196792,0.015106925642527413
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,region_grow,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,region_grow,ResNet34,0.10123906898097773,0.18386392534122212
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,region_grow,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,region_grow,FPN,0.0864696887485392,0.1591755198401166
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9580).png,region_grow,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,watershed,UNet,0.03304822891942454,0.06398196714202437
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,watershed,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,watershed,ResNet34,0.07502869950252146,0.13958455162590844
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,watershed,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,watershed,FPN,0.12494300045595252,0.2221321443047544
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,watershed,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,grabcut,UNet,0.008317978415368087,0.016498720827015874
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,grabcut,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,grabcut,ResNet34,0.2873286283873932,0.446395150471132
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,grabcut,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,grabcut,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,grabcut,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,region_grow,UNet,0.006322141865028822,0.012564846984906685
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,region_grow,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,region_grow,ResNet34,0.10527572846449094,0.19049677063070172
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,region_grow,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,region_grow,FPN,0.061899463942519516,0.1165825316696273
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8885).png,region_grow,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,watershed,UNet,0.1520831022882141,0.26401411840196887
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,watershed,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,watershed,ResNet34,0.25127369591634957,0.4016286712274143
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,watershed,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,watershed,FPN,0.09758194519072269,0.17781259179471334
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,watershed,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,grabcut,UNet,0.09665779622024416,0.1762770420333239
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,grabcut,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,grabcut,ResNet34,0.04521184383883568,0.0865123067736822
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,grabcut,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,grabcut,FPN,0.10500041600794367,0.19004593027626307
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,grabcut,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,region_grow,UNet,0.21516442872066607,0.35413220406261026
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,region_grow,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,region_grow,ResNet34,0.14835803249278426,0.25838288808018844
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,region_grow,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,region_grow,FPN,0.00032647730982681474,0.000652741514360009
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8730).png,region_grow,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,watershed,UNet,0.19799782783198847,0.33054789120996036
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,watershed,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,watershed,ResNet34,0.14178759322421758,0.2483607179927977
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,watershed,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,watershed,FPN,0.20223319542675286,0.33642923219228993
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,watershed,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,grabcut,UNet,0.04578932067058543,0.08756891998327963
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,grabcut,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,grabcut,ResNet34,0.11946325878591196,0.21342953035452558
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,grabcut,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,grabcut,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,grabcut,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,region_grow,UNet,0.011955855303487457,0.02362920327172152
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,region_grow,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,region_grow,ResNet34,0.23099172514393448,0.37529370900836173
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,region_grow,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,region_grow,FPN,0.08245594591594677,0.15234974915524094
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (16).png,region_grow,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,watershed,UNet,0.009349243449373016,0.018525289457636485
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,watershed,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,watershed,ResNet34,0.2326886548091465,0.3775302934789693
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,watershed,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,watershed,FPN,0.008607690374460538,0.017068460723841605
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,watershed,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,grabcut,UNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,grabcut,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,grabcut,ResNet34,0.0711005542359274,0.13276167947956516
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,grabcut,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,grabcut,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,grabcut,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,region_grow,UNet,0.018338475868883774,0.036016464669542635
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,region_grow,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,region_grow,ResNet34,0.2836898659305295,0.4419912838135347
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,region_grow,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,region_grow,FPN,0.02081887578069752,0.0407885791978048
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8928).png,region_grow,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,otsu,UNet,0.31043768415706086,0.473792364047818
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,otsu,ResUNet,0.3341322620935871,0.5008982566229978
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,otsu,FPN,0.3182466631489871,0.4828332542693782
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,adaptive,UNet,0.3420603994154062,0.5097541057979295
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,adaptive,ResUNet,0.3093662788874119,0.47254352563636365
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,adaptive,FPN,0.19212580479739272,0.32232471442902016
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8323).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,otsu,UNet,0.09607480096276688,0.17530701532117515
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,otsu,ResUNet,0.06846502745284182,0.12815586040482474
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,otsu,FPN,0.06126794078599773,0.11546177629868172
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,adaptive,UNet,0.0986574898461218,0.17959644522141252
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,adaptive,ResUNet,0.08621640132973285,0.15874627049303947
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,adaptive,FPN,0.11556912341907362,0.2071931196246618
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (8530).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,otsu,UNet,0.29119800363304077,0.45105088888566686
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,otsu,ResUNet,0.29071221058186625,0.4504679016723801
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,otsu,FPN,0.328198975984848,0.49420151937926515
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,adaptive,UNet,0.3300401765131331,0.4962860255520623
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,adaptive,ResUNet,0.26324224824649095,0.4167723943873759
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,adaptive,FPN,0.16620899400591543,0.28504152319214987
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (244).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,otsu,UNet,0.24798964278546198,0.39742259756572856
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,otsu,ResUNet,0.228509691150391,0.37201121455771635
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,otsu,FPN,0.13777635373274855,0.2421852999154713
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,adaptive,UNet,0.14995317864943297,0.26079875499895755
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,adaptive,ResUNet,0.22306131118134973,0.3647590012734452
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,adaptive,FPN,0.22658670005926612,0.3694589221427526
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (159).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,otsu,UNet,0.3556377473904448,0.52467961750849
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,otsu,ResUNet,0.3418304360881616,0.5094987069822323
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,otsu,FPN,0.29053393745551476,0.45025385078729024
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,adaptive,UNet,0.3184794660975505,0.4831011392846176
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,adaptive,ResUNet,0.3214117351267605,0.48646720258758425
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,adaptive,FPN,0.32724954172303417,0.4931243619767223
COVIDQU_Lung Segmentation Data_Test_Normal,Normal (9194).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09613_ses-E17619_run-1_bp-chest_vp-ap_dx.png,none,UNet,0.07427921467777346,0.13828660866356474
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09613_ses-E17619_run-1_bp-chest_vp-ap_dx.png,none,ResUNet,0.1910356762935727,0.3207891754981909
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09613_ses-E17619_run-1_bp-chest_vp-ap_dx.png,none,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09613_ses-E17619_run-1_bp-chest_vp-ap_dx.png,none,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09613_ses-E17619_run-1_bp-chest_vp-ap_dx.png,none,FPN,0.1995234864904781,0.3326712461032949
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09613_ses-E17619_run-1_bp-chest_vp-ap_dx.png,none,PSPNet,0.18927063550606796,0.31829699625187163
COVIDQU_Lung Segmentation Data_Val_COVID-19,covid_2363.png,none,UNet,0.10550943880000464,0.19087930884521764
COVIDQU_Lung Segmentation Data_Val_COVID-19,covid_2363.png,none,ResUNet,0.4298318602131294,0.6012341341296719
COVIDQU_Lung Segmentation Data_Val_COVID-19,covid_2363.png,none,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,covid_2363.png,none,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,covid_2363.png,none,FPN,0.42693521065466505,0.598394667770222
COVIDQU_Lung Segmentation Data_Val_COVID-19,covid_2363.png,none,PSPNet,0.4192536605516579,0.590808637250505
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09546_ses-E17367_run-1_bp-chest_vp-pa_dx.png,none,UNet,0.18554885894217324,0.31301765008273463
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09546_ses-E17367_run-1_bp-chest_vp-pa_dx.png,none,ResUNet,0.32673046961935603,0.49253480959564644
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09546_ses-E17367_run-1_bp-chest_vp-pa_dx.png,none,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09546_ses-E17367_run-1_bp-chest_vp-pa_dx.png,none,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Val_COVID-19,sub-S09546_ses-E17367_run-1_bp-chest_vp-pa_dx.png,none,FPN,0.32885172692284215,0.49494118908864004
